Gm#,Date,Season,Attendance
6327,'16-Apr-23',2023,39342
6328,'18-Apr-23',2023,37883
6329,'19-Apr-23',2023,38131
6330,'20-Apr-23',2023,39315
6331,'21-Apr-23',2023,39025
6332,'22-Apr-23',2023,43223
6333,'23-Apr-23',2023,39293
6334,'1-May-23',2023,33414
6335,'2-May-23',2023,32521
6336,'3-May-23',2023,36060
6337,'8-May-23',2023,33011
6338,'9-May-23',2023,33569
6339,'10-May-23',2023,40687
6340,'11-May-23',2023,37686
6341,'12-May-23',2023,46130
6342,'13-May-23',2023,44714
6343,'14-May-23',2023,42116
6344,'23-May-23',2023,40652
6345,'24-May-23',2023,39455
6346,'25-May-23',2023,41520
6347,'26-May-23',2023,46724
6348,'27-May-23',2023,46963
6349,'28-May-23',2023,47295
6350,'6-Jun-23',2023,38049
6351,'8-Jun-23',2023,0
6352,'8-Jun-23',2023,40659
6353,'9-Jun-23',2023,46007
6354,'10-Jun-23',2023,46061
6355,'11-Jun-23',2023,46138
6356,'20-Jun-23',2023,43130
6357,'21-Jun-23',2023,41090
6358,'22-Jun-23',2023,42440
6359,'23-Jun-23',2023,44822
6360,'24-Jun-23',2023,46018
6361,'25-Jun-23',2023,46064
6362,'3-Jul-23',2023,46015
6363,'4-Jul-23',2023,43876
6364,'5-Jul-23',2023,36022
6365,'6-Jul-23',2023,39766
6366,'7-Jul-23',2023,42763
6367,'8-Jul-23',2023,43507
6368,'9-Jul-23',2023,43761
6369,'21-Jul-23',2023,46242
6370,'22-Jul-23',2023,44401
6371,'23-Jul-23',2023,44130
6372,'25-Jul-23',2023,46540
6373,'26-Jul-23',2023,46761
6374,'31-Jul-23',2023,43613
6375,'1-Aug-23',2023,38047
6376,'2-Aug-23',2023,38740
6377,'3-Aug-23',2023,44019
6378,'4-Aug-23',2023,42105
6379,'5-Aug-23',2023,41411
6380,'6-Aug-23',2023,46345
6381,'18-Aug-23',2023,44566
6382,'19-Aug-23',2023,42599
6383,'20-Aug-23',2023,43946
6384,'22-Aug-23',2023,38105
6385,'23-Aug-23',2023,37266
6386,'24-Aug-23',2023,39681
6387,'5-Sep-23',2023,31553
6388,'6-Sep-23',2023,30673
6389,'7-Sep-23',2023,32722
6390,'8-Sep-23',2023,37115
6391,'9-Sep-23',2023,44068
6392,'10-Sep-23',2023,41702
6393,'19-Sep-23',2023,38525
6394,'20-Sep-23',2023,35587
6395,'21-Sep-23',2023,37646
6396,'22-Sep-23',2023,39143
6397,'24-Sep-23',2023,39018
6398,'25-Sep-23',2023,41096
6399,'30-Mar-23',2023,26805
6400,'1-Apr-23',2023,15757
6401,'2-Apr-23',2023,14638
6402,'3-Apr-23',2023,3035
6403,'4-Apr-23',2023,3407
6404,'5-Apr-23',2023,4930
6405,'14-Apr-23',2023,11102
6406,'15-Apr-23',2023,12967
6407,'16-Apr-23',2023,17645
6408,'17-Apr-23',2023,4714
6409,'18-Apr-23',2023,5196
6410,'19-Apr-23',2023,12112
6411,'28-Apr-23',2023,6423
6412,'29-Apr-23',2023,7052
6413,'30-Apr-23',2023,18271
6414,'2-May-23',2023,2583
6415,'3-May-23',2023,2685
6416,'4-May-23',2023,13025
6417,'11-May-23',2023,2949
6418,'12-May-23',2023,6575
6419,'13-May-23',2023,8230
6420,'14-May-23',2023,7793
6421,'15-May-23',2023,2064
6422,'16-May-23',2023,3261
6423,'17-May-23',2023,4159
6424,'26-May-23',2023,13345
6425,'27-May-23',2023,9293
6426,'28-May-23',2023,8809
6427,'29-May-23',2023,8556
6428,'30-May-23',2023,5116
6429,'31-May-23',2023,6429
6430,'12-Jun-23',2023,4848
6431,'13-Jun-23',2023,27759
6432,'14-Jun-23',2023,7055
6433,'15-Jun-23',2023,7133
6434,'16-Jun-23',2023,16084
6435,'17-Jun-23',2023,12015
6436,'18-Jun-23',2023,24326
6437,'27-Jun-23',2023,13050
6438,'28-Jun-23',2023,12479
6439,'29-Jun-23',2023,14718
6440,'30-Jun-23',2023,14181
6441,'1-Jul-23',2023,9235
6442,'2-Jul-23',2023,12107
6443,'14-Jul-23',2023,7923
6444,'15-Jul-23',2023,10534
6445,'16-Jul-23',2023,9335
6446,'17-Jul-23',2023,9987
6447,'18-Jul-23',2023,10115
6448,'19-Jul-23',2023,15023
6449,'20-Jul-23',2023,4757
6450,'21-Jul-23',2023,6810
6451,'22-Jul-23',2023,14507
6452,'23-Jul-23',2023,11231
6453,'5-Aug-23',2023,37553
6454,'6-Aug-23',2023,27381
6455,'7-Aug-23',2023,4013
6456,'8-Aug-23',2023,5419
6457,'9-Aug-23',2023,6372
6458,'18-Aug-23',2023,8942
6459,'19-Aug-23',2023,18213
6460,'20-Aug-23',2023,16198
6461,'21-Aug-23',2023,3095
6462,'22-Aug-23',2023,4021
6463,'23-Aug-23',2023,5075
6464,'1-Sep-23',2023,12073
6465,'2-Sep-23',2023,13709
6466,'3-Sep-23',2023,12425
6467,'4-Sep-23',2023,9062
6468,'5-Sep-23',2023,4751
6469,'6-Sep-23',2023,3871
6470,'15-Sep-23',2023,17828
6471,'16-Sep-23',2023,14876
6472,'17-Sep-23',2023,8680
6473,'18-Sep-23',2023,4972
6474,'19-Sep-23',2023,6294
6475,'20-Sep-23',2023,5602
6476,'21-Sep-23',2023,6160
6477,'22-Sep-23',2023,8751
6478,'23-Sep-23',2023,9776
6479,'24-Sep-23',2023,13102
6480,'1-Apr-23',2023,8529
6481,'3-Apr-23',2023,8582
6482,'4-Apr-23',2023,10773
6483,'5-Apr-23',2023,10782
6484,'6-Apr-23',2023,10752
6485,'7-Apr-23',2023,10807
6486,'16-Apr-23',2023,10842
6487,'17-Apr-23',2023,10890
6488,'18-Apr-23',2023,10876
6489,'19-Apr-23',2023,9510
6490,'20-Apr-23',2023,10584
6491,'21-Apr-23',2023,9537
6492,'30-Apr-23',2023,10914
6493,'1-May-23',2023,10948
6494,'2-May-23',2023,10964
6495,'3-May-23',2023,10651
6496,'4-May-23',2023,10388
6497,'5-May-23',2023,10110
6498,'6-May-23',2023,10768
6499,'18-May-23',2023,11114
6500,'19-May-23',2023,11549
6501,'20-May-23',2023,11503
6502,'21-May-23',2023,15279
6503,'22-May-23',2023,15424
6504,'23-May-23',2023,15360
6505,'4-Jun-23',2023,15030
6506,'5-Jun-23',2023,16118
6507,'6-Jun-23',2023,15108
6508,'8-Jun-23',2023,13125
6509,'9-Jun-23',2023,13552
6510,'10-Jun-23',2023,14261
6511,'12-Jun-23',2023,38450
6512,'13-Jun-23',2023,38512
6513,'22-Jun-23',2023,19652
6514,'23-Jun-23',2023,17892
6515,'29-Jun-23',2023,18079
6516,'30-Jun-23',2023,17190
6517,'2-Jul-23',2023,22653
6518,'3-Jul-23',2023,25053
6519,'4-Jul-23',2023,25592
6520,'16-Jul-23',2023,0
6521,'16-Jul-23',2023,28712
6522,'17-Jul-23',2023,21390
6523,'18-Jul-23',2023,20588
6524,'22-Jul-23',2023,22645
6525,'23-Jul-23',2023,23546
6526,'24-Jul-23',2023,24479
6527,'25-Jul-23',2023,19370
6528,'26-Jul-23',2023,23265
6529,'27-Jul-23',2023,20135
6530,'29-Jul-23',2023,0
6531,'29-Jul-23',2023,19219
6532,'6-Aug-23',2023,30106
6533,'7-Aug-23',2023,37057
6534,'8-Aug-23',2023,39186
6535,'10-Aug-23',2023,28333
6536,'11-Aug-23',2023,32186
6537,'12-Aug-23',2023,26122
6538,'13-Aug-23',2023,26074
6539,'14-Aug-23',2023,25100
6540,'15-Aug-23',2023,28544
6541,'24-Aug-23',2023,23402
6542,'25-Aug-23',2023,25552
6543,'26-Aug-23',2023,20148
6544,'27-Aug-23',2023,23181
6545,'28-Aug-23',2023,24692
6546,'29-Aug-23',2023,22237
6547,'9-Sep-23',2023,18071
6548,'10-Sep-23',2023,22138
6549,'11-Sep-23',2023,23232
6550,'12-Sep-23',2023,24099
6551,'14-Sep-23',2023,16170
6552,'15-Sep-23',2023,16299
6553,'16-Sep-23',2023,20208
6554,'20-Sep-23',2023,21440
6555,'21-Sep-23',2023,18955
6556,'22-Sep-23',2023,18133
6557,'23-Sep-23',2023,16154
6558,'24-Sep-23',2023,20548
6559,'25-Sep-23',2023,28135
6560,'26-Sep-23',2023,29336
6561,'7-Apr-23',2023,39167
6562,'8-Apr-23',2023,21162
6563,'9-Apr-23',2023,10571
6564,'10-Apr-23',2023,10222
6565,'11-Apr-23',2023,9996
6566,'12-Apr-23',2023,10064
6567,'20-Apr-23',2023,14051
6568,'21-Apr-23',2023,17276
6569,'22-Apr-23',2023,12575
6570,'23-Apr-23',2023,11372
6571,'25-Apr-23',2023,10560
6572,'26-Apr-23',2023,12152
6573,'27-Apr-23',2023,15879
6574,'5-May-23',2023,24810
6575,'6-May-23',2023,34882
6576,'7-May-23',2023,21655
6577,'8-May-23',2023,9596
6578,'9-May-23',2023,11916
6579,'10-May-23',2023,13491
6580,'19-May-23',2023,25903
6581,'20-May-23',2023,22876
6582,'21-May-23',2023,21418
6583,'22-May-23',2023,10574
6584,'23-May-23',2023,12061
6585,'24-May-23',2023,18347
6586,'2-Jun-23',2023,24388
6587,'3-Jun-23',2023,29161
6588,'4-Jun-23',2023,22947
6589,'5-Jun-23',2023,11566
6590,'6-Jun-23',2023,13691
6591,'7-Jun-23',2023,14550
6592,'9-Jun-23',2023,29429
6593,'10-Jun-23',2023,35290
6594,'11-Jun-23',2023,26770
6595,'19-Jun-23',2023,23083
6596,'20-Jun-23',2023,20666
6597,'21-Jun-23',2023,22522
6598,'27-Jun-23',2023,16539
6599,'28-Jun-23',2023,14604
6600,'29-Jun-23',2023,16871
6601,'30-Jun-23',2023,29179
6602,'1-Jul-23',2023,35246
6603,'2-Jul-23',2023,21884
6604,'14-Jul-23',2023,33813
6605,'15-Jul-23',2023,34236
6606,'16-Jul-23',2023,21642
6607,'17-Jul-23',2023,20080
6608,'18-Jul-23',2023,21622
6609,'19-Jul-23',2023,26541
6610,'28-Jul-23',2023,34202
6611,'29-Jul-23',2023,38434
6612,'30-Jul-23',2023,34515
6613,'1-Aug-23',2023,19427
6614,'2-Aug-23',2023,14370
6615,'7-Aug-23',2023,14627
6616,'8-Aug-23',2023,15583
6617,'9-Aug-23',2023,17639
6618,'10-Aug-23',2023,16550
6619,'11-Aug-23',2023,31523
6620,'13-Aug-23',2023,28731
6621,'13-Aug-23',2023,21545
6622,'21-Aug-23',2023,12270
6623,'22-Aug-23',2023,11823
6624,'23-Aug-23',2023,11504
6625,'24-Aug-23',2023,14651
6626,'25-Aug-23',2023,24379
6627,'26-Aug-23',2023,34782
6628,'27-Aug-23',2023,19154
6629,'4-Sep-23',2023,10831
6630,'5-Sep-23',2023,9324
6631,'6-Sep-23',2023,8594
6632,'11-Sep-23',2023,10045
6633,'12-Sep-23',2023,9222
6634,'13-Sep-23',2023,9883
6635,'14-Sep-23',2023,10728
6636,'15-Sep-23',2023,31534
6637,'16-Sep-23',2023,31922
6638,'17-Sep-23',2023,29565
6639,'29-Sep-23',2023,16387
6640,'30-Sep-23',2023,25030
6641,'1-Oct-23',2023,22954
6642,'30-Mar-23',2023,45103
6643,'31-Mar-23',2023,43177
6644,'1-Apr-23',2023,42663
6645,'2-Apr-23',2023,43972
6646,'3-Apr-23',2023,37602
6647,'4-Apr-23',2023,34542
6648,'13-Apr-23',2023,43296
6649,'14-Apr-23',2023,43822
6650,'15-Apr-23',2023,42284
6651,'16-Apr-23',2023,43875
6652,'17-Apr-23',2023,31846
6653,'18-Apr-23',2023,42693
6654,'19-Apr-23',2023,29581
6655,'29-Apr-23',2023,19611
6656,'30-Apr-23',2023,19633
6657,'1-May-23',2023,37491
6658,'2-May-23',2023,43127
6659,'3-May-23',2023,30531
6660,'5-May-23',2023,45116
6661,'6-May-23',2023,42402
6662,'7-May-23',2023,43994
6663,'15-May-23',2023,43828
6664,'16-May-23',2023,36060
6665,'17-May-23',2023,32416
6666,'19-May-23',2023,41530
6667,'20-May-23',2023,40215
6668,'21-May-23',2023,42825
6669,'2-Jun-23',2023,43593
6670,'3-Jun-23',2023,42655
6671,'4-Jun-23',2023,44811
6672,'5-Jun-23',2023,43629
6673,'6-Jun-23',2023,40395
6674,'7-Jun-23',2023,35490
6675,'13-Jun-23',2023,40197
6676,'14-Jun-23',2023,43660
6677,'15-Jun-23',2023,41864
6678,'16-Jun-23',2023,42367
6679,'17-Jun-23',2023,43180
6680,'18-Jun-23',2023,44404
6681,'23-Jun-23',2023,42510
6682,'24-Jun-23',2023,43364
6683,'25-Jun-23',2023,41503
6684,'3-Jul-23',2023,45101
6685,'4-Jul-23',2023,44725
6686,'5-Jul-23',2023,43401
6687,'7-Jul-23',2023,42712
6688,'8-Jul-23',2023,42647
6689,'9-Jul-23',2023,42745
6690,'24-Jul-23',2023,43419
6691,'25-Jul-23',2023,43448
6692,'26-Jul-23',2023,41394
6693,'28-Jul-23',2023,44241
6694,'29-Jul-23',2023,42677
6695,'30-Jul-23',2023,42943
6696,'4-Aug-23',2023,42930
6697,'5-Aug-23',2023,42567
6698,'6-Aug-23',2023,43306
6699,'7-Aug-23',2023,44455
6700,'14-Aug-23',2023,38176
6701,'15-Aug-23',2023,35604
6702,'16-Aug-23',2023,42318
6703,'17-Aug-23',2023,38020
6704,'18-Aug-23',2023,40945
6705,'19-Aug-23',2023,34220
6706,'19-Aug-23',2023,41074
6707,'21-Aug-23',2023,32192
6708,'22-Aug-23',2023,43430
6709,'23-Aug-23',2023,33640
6710,'31-Aug-23',2023,36639
6711,'1-Sep-23',2023,40326
6712,'2-Sep-23',2023,41983
6713,'3-Sep-23',2023,41050
6714,'4-Sep-23',2023,39719
6715,'5-Sep-23',2023,42970
6716,'6-Sep-23',2023,34317
6717,'18-Sep-23',2023,42062
6718,'19-Sep-23',2023,39809
6719,'20-Sep-23',2023,35479
6720,'22-Sep-23',2023,42983
6721,'23-Sep-23',2023,42525
6722,'24-Sep-23',2023,42505
6723,'30-Mar-23',2023,45268
6724,'31-Mar-23',2023,31516
6725,'1-Apr-23',2023,44250
6726,'2-Apr-23',2023,34045
6727,'3-Apr-23',2023,18877
6728,'4-Apr-23',2023,19255
6729,'5-Apr-23',2023,25648
6730,'14-Apr-23',2023,32698
6731,'15-Apr-23',2023,27549
6732,'16-Apr-23',2023,23585
6733,'17-Apr-23',2023,14276
6734,'18-Apr-23',2023,18206
6735,'19-Apr-23',2023,17461
6736,'21-Apr-23',2023,29633
6737,'22-Apr-23',2023,38732
6738,'23-Apr-23',2023,36249
6739,'5-May-23',2023,32944
6740,'6-May-23',2023,40328
6741,'7-May-23',2023,42277
6742,'8-May-23',2023,15282
6743,'9-May-23',2023,17638
6744,'10-May-23',2023,22480
6745,'22-May-23',2023,15418
6746,'23-May-23',2023,15646
6747,'24-May-23',2023,14899
6748,'25-May-23',2023,19268
6749,'26-May-23',2023,32209
6750,'27-May-23',2023,44624
6751,'28-May-23',2023,38219
6752,'29-May-23',2023,34154
6753,'30-May-23',2023,26846
6754,'31-May-23',2023,24596
6755,'12-Jun-23',2023,23463
6756,'13-Jun-23',2023,19510
6757,'14-Jun-23',2023,20498
6758,'16-Jun-23',2023,36061
6759,'17-Jun-23',2023,45188
6760,'18-Jun-23',2023,44772
6761,'26-Jun-23',2023,23329
6762,'27-Jun-23',2023,22671
6763,'28-Jun-23',2023,26437
6764,'30-Jun-23',2023,37063
6765,'1-Jul-23',2023,35546
6766,'2-Jul-23',2023,36541
6767,'14-Jul-23',2023,39014
6768,'15-Jul-23',2023,38683
6769,'16-Jul-23',2023,32368
6770,'17-Jul-23',2023,25770
6771,'18-Jul-23',2023,28141
6772,'19-Jul-23',2023,25825
6773,'20-Jul-23',2023,29443
6774,'21-Jul-23',2023,42352
6775,'22-Jul-23',2023,44921
6776,'23-Jul-23',2023,42430
6777,'31-Jul-23',2023,32665
6778,'1-Aug-23',2023,28677
6779,'2-Aug-23',2023,37942
6780,'8-Aug-23',2023,40231
6781,'9-Aug-23',2023,39546
6782,'11-Aug-23',2023,36203
6783,'12-Aug-23',2023,45823
6784,'13-Aug-23',2023,44818
6785,'25-Aug-23',2023,45175
6786,'26-Aug-23',2023,41744
6787,'27-Aug-23',2023,38829
6788,'28-Aug-23',2023,37434
6789,'29-Aug-23',2023,44280
6790,'30-Aug-23',2023,29247
6791,'11-Sep-23',2023,37807
6792,'12-Sep-23',2023,33771
6793,'13-Sep-23',2023,31250
6794,'15-Sep-23',2023,43823
6795,'16-Sep-23',2023,45818
6796,'17-Sep-23',2023,45477
6797,'25-Sep-23',2023,39920
6798,'26-Sep-23',2023,40035
6799,'27-Sep-23',2023,38019
6800,'28-Sep-23',2023,43817
6801,'29-Sep-23',2023,45274
6802,'30-Sep-23',2023,44694
6803,'1-Oct-23',2023,43997
6804,'7-Apr-23',2023,40711
6805,'8-Apr-23',2023,35126
6806,'9-Apr-23',2023,30207
6807,'10-Apr-23',2023,35232
6808,'11-Apr-23',2023,30768
6809,'12-Apr-23',2023,34903
6810,'20-Apr-23',2023,24452
6811,'21-Apr-23',2023,27551
6812,'22-Apr-23',2023,29912
6813,'23-Apr-23',2023,27721
6814,'24-Apr-23',2023,20203
6815,'25-Apr-23',2023,20797
6816,'26-Apr-23',2023,21748
6817,'27-Apr-23',2023,23397
6818,'5-May-23',2023,28614
6819,'6-May-23',2023,26387
6820,'7-May-23',2023,34603
6821,'8-May-23',2023,20502
6822,'9-May-23',2023,22028
6823,'10-May-23',2023,21283
6824,'15-May-23',2023,23819
6825,'16-May-23',2023,24304
6826,'17-May-23',2023,25303
6827,'19-May-23',2023,30673
6828,'20-May-23',2023,31993
6829,'21-May-23',2023,28936
6830,'29-May-23',2023,39323
6831,'30-May-23',2023,24166
6832,'31-May-23',2023,23827
6833,'2-Jun-23',2023,27873
6834,'3-Jun-23',2023,32416
6835,'4-Jun-23',2023,35571
6836,'9-Jun-23',2023,34816
6837,'10-Jun-23',2023,35452
6838,'11-Jun-23',2023,36842
6839,'19-Jun-23',2023,35376
6840,'20-Jun-23',2023,32060
6841,'21-Jun-23',2023,33332
6842,'22-Jun-23',2023,38638
6843,'23-Jun-23',2023,31992
6844,'24-Jun-23',2023,34343
6845,'25-Jun-23',2023,35766
6846,'3-Jul-23',2023,40691
6847,'4-Jul-23',2023,37395
6848,'5-Jul-23',2023,24108
6849,'7-Jul-23',2023,33886
6850,'8-Jul-23',2023,34568
6851,'9-Jul-23',2023,36050
6852,'25-Jul-23',2023,40014
6853,'26-Jul-23',2023,36142
6854,'28-Jul-23',2023,33755
6855,'29-Jul-23',2023,37470
6856,'30-Jul-23',2023,37026
6857,'31-Jul-23',2023,28404
6858,'1-Aug-23',2023,25806
6859,'2-Aug-23',2023,28956
6860,'3-Aug-23',2023,33087
6861,'11-Aug-23',2023,35689
6862,'12-Aug-23',2023,33112
6863,'13-Aug-23',2023,35648
6864,'14-Aug-23',2023,25748
6865,'15-Aug-23',2023,26322
6866,'16-Aug-23',2023,27510
6867,'25-Aug-23',2023,36511
6868,'26-Aug-23',2023,36798
6869,'27-Aug-23',2023,31047
6870,'28-Aug-23',2023,24581
6871,'29-Aug-23',2023,26078
6872,'30-Aug-23',2023,25140
6873,'8-Sep-23',2023,32448
6874,'9-Sep-23',2023,34290
6875,'10-Sep-23',2023,33781
6876,'11-Sep-23',2023,20705
6877,'12-Sep-23',2023,23541
6878,'13-Sep-23',2023,26218
6879,'25-Sep-23',2023,28557
6880,'26-Sep-23',2023,28183
6881,'27-Sep-23',2023,32151
6882,'29-Sep-23',2023,38159
6883,'30-Sep-23',2023,39253
6884,'1-Oct-23',2023,38359
6885,'30-Mar-23',2023,47649
6886,'1-Apr-23',2023,44461
6887,'2-Apr-23',2023,45525
6888,'3-Apr-23',2023,37689
6889,'4-Apr-23',2023,36501
6890,'5-Apr-23',2023,36300
6891,'13-Apr-23',2023,37805
6892,'14-Apr-23',2023,40637
6893,'15-Apr-23',2023,40042
6894,'16-Apr-23',2023,40346
6895,'17-Apr-23',2023,36405
6896,'18-Apr-23',2023,36028
6897,'19-Apr-23',2023,39068
6898,'2-May-23',2023,37048
6899,'3-May-23',2023,42148
6900,'4-May-23',2023,40508
6901,'5-May-23',2023,36359
6902,'6-May-23',2023,39512
6903,'7-May-23',2023,44465
6904,'15-May-23',2023,34548
6905,'16-May-23',2023,34655
6906,'17-May-23',2023,35433
6907,'18-May-23',2023,36982
6908,'19-May-23',2023,44774
6909,'20-May-23',2023,45177
6910,'21-May-23',2023,44721
6911,'29-May-23',2023,45911
6912,'30-May-23',2023,38406
6913,'9-Jun-23',2023,43238
6914,'10-Jun-23',2023,45246
6915,'11-Jun-23',2023,42445
6916,'12-Jun-23',2023,40886
6917,'13-Jun-23',2023,40917
6918,'14-Jun-23',2023,39165
6919,'24-Jun-23',2023,54662
6920,'25-Jun-23',2023,55565
6921,'27-Jun-23',2023,41512
6922,'28-Jun-23',2023,41452
6923,'29-Jun-23',2023,42504
6924,'1-Jul-23',2023,44237
6925,'1-Jul-23',2023,44846
6926,'2-Jul-23',2023,44676
6927,'14-Jul-23',2023,42042
6928,'15-Jul-23',2023,41900
6929,'16-Jul-23',2023,42626
6930,'17-Jul-23',2023,35619
6931,'18-Jul-23',2023,38490
6932,'19-Jul-23',2023,35906
6933,'27-Jul-23',2023,44584
6934,'28-Jul-23',2023,43424
6935,'29-Jul-23',2023,44877
6936,'30-Jul-23',2023,43670
6937,'1-Aug-23',2023,37162
6938,'2-Aug-23',2023,34332
6939,'3-Aug-23',2023,36949
6940,'4-Aug-23',2023,38559
6941,'5-Aug-23',2023,38121
6942,'6-Aug-23',2023,40051
6943,'14-Aug-23',2023,34793
6944,'15-Aug-23',2023,32528
6945,'16-Aug-23',2023,33146
6946,'17-Aug-23',2023,36155
6947,'18-Aug-23',2023,42076
6948,'19-Aug-23',2023,40303
6949,'20-Aug-23',2023,37470
6950,'28-Aug-23',2023,35917
6951,'29-Aug-23',2023,36851
6952,'30-Aug-23',2023,32583
6953,'1-Sep-23',2023,33842
6954,'2-Sep-23',2023,38276
6955,'3-Sep-23',2023,35856
6956,'15-Sep-23',2023,42166
6957,'16-Sep-23',2023,42817
6958,'17-Sep-23',2023,40996
6959,'18-Sep-23',2023,33176
6960,'19-Sep-23',2023,35760
6961,'20-Sep-23',2023,37008
6962,'21-Sep-23',2023,37105
6963,'29-Sep-23',2023,38964
6964,'30-Sep-23',2023,39923
6965,'1-Oct-23',2023,44614
6966,'30-Mar-23',2023,25025
6967,'1-Apr-23',2023,20204
6968,'2-Apr-23',2023,19425
6969,'7-Apr-23',2023,15980
6970,'8-Apr-23',2023,15880
6971,'9-Apr-23',2023,11159
6972,'10-Apr-23',2023,13470
6973,'11-Apr-23',2023,12649
6974,'12-Apr-23',2023,17136
6975,'13-Apr-23',2023,21175
6976,'21-Apr-23',2023,17973
6977,'22-Apr-23',2023,22333
6978,'23-Apr-23',2023,22702
6979,'24-Apr-23',2023,10611
6980,'25-Apr-23',2023,9916
6981,'26-Apr-23',2023,14168
6982,'2-May-23',2023,10325
6983,'3-May-23',2023,15247
6984,'4-May-23',2023,12418
6985,'5-May-23',2023,25007
6986,'6-May-23',2023,27078
6987,'7-May-23',2023,32142
6988,'19-May-23',2023,18961
6989,'20-May-23',2023,19954
6990,'21-May-23',2023,20193
6991,'22-May-23',2023,8857
6992,'23-May-23',2023,11906
6993,'24-May-23',2023,8699
6994,'25-May-23',2023,10736
6995,'26-May-23',2023,19715
6996,'27-May-23',2023,23443
6997,'28-May-23',2023,21043
6998,'6-Jun-23',2023,14689
6999,'7-Jun-23',2023,10846
7000,'8-Jun-23',2023,12584
7001,'9-Jun-23',2023,17447
7002,'10-Jun-23',2023,18932
7003,'11-Jun-23',2023,23069
7004,'20-Jun-23',2023,20906
7005,'21-Jun-23',2023,19493
7006,'22-Jun-23',2023,10436
7007,'23-Jun-23',2023,16189
7008,'24-Jun-23',2023,20884
7009,'25-Jun-23',2023,18442
7010,'4-Jul-23',2023,22665
7011,'5-Jul-23',2023,18208
7012,'6-Jul-23',2023,17060
7013,'7-Jul-23',2023,25025
7014,'8-Jul-23',2023,25025
7015,'9-Jul-23',2023,25025
7016,'20-Jul-23',2023,20203
7017,'21-Jul-23',2023,19703
7018,'22-Jul-23',2023,25025
7019,'23-Jul-23',2023,23440
7020,'25-Jul-23',2023,20508
7021,'26-Jul-23',2023,20971
7022,'8-Aug-23',2023,15522
7023,'9-Aug-23',2023,11203
7024,'10-Aug-23',2023,11990
7025,'11-Aug-23',2023,19625
7026,'12-Aug-23',2023,25025
7027,'13-Aug-23',2023,22163
7028,'22-Aug-23',2023,10235
7029,'23-Aug-23',2023,12001
7030,'24-Aug-23',2023,9972
7031,'25-Aug-23',2023,22679
7032,'26-Aug-23',2023,22943
7033,'27-Aug-23',2023,22624
7034,'4-Sep-23',2023,18302
7035,'5-Sep-23',2023,9119
7036,'6-Sep-23',2023,10100
7037,'7-Sep-23',2023,10060
7038,'8-Sep-23',2023,21243
7039,'9-Sep-23',2023,18008
7040,'10-Sep-23',2023,18230
7041,'19-Sep-23',2023,15176
7042,'20-Sep-23',2023,15145
7043,'21-Sep-23',2023,12966
7044,'22-Sep-23',2023,18538
7045,'23-Sep-23',2023,22655
7046,'24-Sep-23',2023,22472
7047,'30-Mar-23',2023,38387
7048,'1-Apr-23',2023,31916
7049,'2-Apr-23',2023,25823
7050,'3-Apr-23',2023,15867
7051,'4-Apr-23',2023,16268
7052,'5-Apr-23',2023,18560
7053,'10-Apr-23',2023,17430
7054,'11-Apr-23',2023,17760
7055,'12-Apr-23',2023,18380
7056,'21-Apr-23',2023,28775
7057,'22-Apr-23',2023,32388
7058,'23-Apr-23',2023,34916
7059,'27-Apr-23',2023,31325
7060,'28-Apr-23',2023,36341
7061,'29-Apr-23',2023,40027
7062,'30-Apr-23',2023,39078
7063,'2-May-23',2023,23086
7064,'3-May-23',2023,21427
7065,'15-May-23',2023,26791
7066,'16-May-23',2023,23246
7067,'17-May-23',2023,30035
7068,'19-May-23',2023,30819
7069,'20-May-23',2023,34443
7070,'21-May-23',2023,32733
7071,'2-Jun-23',2023,31685
7072,'3-Jun-23',2023,34435
7073,'4-Jun-23',2023,36495
7074,'5-Jun-23',2023,25161
7075,'6-Jun-23',2023,28151
7076,'7-Jun-23',2023,30251
7077,'12-Jun-23',2023,26667
7078,'13-Jun-23',2023,25832
7079,'14-Jun-23',2023,25406
7080,'15-Jun-23',2023,35092
7081,'16-Jun-23',2023,34308
7082,'17-Jun-23',2023,39383
7083,'18-Jun-23',2023,38515
7084,'26-Jun-23',2023,22320
7085,'27-Jun-23',2023,22805
7086,'28-Jun-23',2023,27192
7087,'29-Jun-23',2023,26977
7088,'30-Jun-23',2023,39174
7089,'1-Jul-23',2023,40380
7090,'2-Jul-23',2023,39580
7091,'3-Jul-23',2023,38936
7092,'14-Jul-23',2023,33863
7093,'15-Jul-23',2023,37730
7094,'16-Jul-23',2023,33957
7095,'17-Jul-23',2023,29901
7096,'18-Jul-23',2023,34677
7097,'19-Jul-23',2023,31591
7098,'21-Jul-23',2023,39808
7099,'22-Jul-23',2023,40738
7100,'23-Jul-23',2023,39632
7101,'1-Aug-23',2023,28988
7102,'2-Aug-23',2023,28735
7103,'3-Aug-23',2023,29804
7104,'4-Aug-23',2023,33362
7105,'5-Aug-23',2023,38583
7106,'6-Aug-23',2023,34569
7107,'14-Aug-23',2023,27743
7108,'15-Aug-23',2023,26166
7109,'16-Aug-23',2023,31004
7110,'18-Aug-23',2023,33797
7111,'19-Aug-23',2023,39578
7112,'20-Aug-23',2023,37138
7113,'1-Sep-23',2023,26940
7114,'2-Sep-23',2023,36555
7115,'3-Sep-23',2023,35531
7116,'4-Sep-23',2023,39181
7117,'5-Sep-23',2023,33678
7118,'6-Sep-23',2023,36417
