Gm#,Date,Season,Attendance,Home,Away,
6796,'17-Sep-2023',2023,45477,24,14,
6797,'25-Sep-2023',2023,39920,24,11,
6798,'26-Sep-2023',2023,40035,24,11,
6799,'27-Sep-2023',2023,38019,24,11,
6800,'28-Sep-2023',2023,43817,24,28,
6801,'29-Sep-2023',2023,45274,24,28,
6802,'30-Sep-2023',2023,44694,24,28,
6803,'01-Oct-2023',2023,43997,24,28,
6804,'07-Apr-2023',2023,40711,25,12,
6805,'08-Apr-2023',2023,35126,25,12,
6806,'09-Apr-2023',2023,30207,25,12,
6807,'10-Apr-2023',2023,35232,25,14,
6808,'11-Apr-2023',2023,30768,25,14,
6809,'12-Apr-2023',2023,34903,25,14,
6810,'20-Apr-2023',2023,24452,25,18,
6811,'21-Apr-2023',2023,27551,25,18,
6812,'22-Apr-2023',2023,29912,25,18,
6813,'23-Apr-2023',2023,27721,25,18,
6814,'24-Apr-2023',2023,20203,25,26,
6815,'25-Apr-2023',2023,20797,25,26,
6816,'26-Apr-2023',2023,21748,25,26,
6817,'27-Apr-2023',2023,23397,25,26,
6818,'05-May-2023',2023,28614,25,16,
6819,'06-May-2023',2023,26387,25,16,
6820,'07-May-2023',2023,34603,25,16,
6821,'08-May-2023',2023,20502,25,30,
6822,'09-May-2023',2023,22028,25,30,
6823,'10-May-2023',2023,21283,25,30,
6824,'15-May-2023',2023,23819,25,21,
6825,'16-May-2023',2023,24304,25,21,
6826,'17-May-2023',2023,25303,25,21,
6827,'19-May-2023',2023,30673,25,15,
6828,'20-May-2023',2023,31993,25,15,
6829,'21-May-2023',2023,28936,25,15,
6830,'29-May-2023',2023,39323,25,22,
6831,'30-May-2023',2023,24166,25,22,
6832,'31-May-2023',2023,23827,25,22,
6833,'02-Jun-2023',2023,27873,25,3,
6834,'03-Jun-2023',2023,32416,25,3,
6835,'04-Jun-2023',2023,35571,25,3,
6836,'09-Jun-2023',2023,34816,25,5,
6837,'10-Jun-2023',2023,35452,25,5,
6838,'11-Jun-2023',2023,36842,25,5,
6839,'19-Jun-2023',2023,35376,25,23,
6840,'20-Jun-2023',2023,32060,25,23,
6841,'21-Jun-2023',2023,33332,25,23,
6842,'22-Jun-2023',2023,38638,25,23,
6843,'23-Jun-2023',2023,31992,25,1,
6844,'24-Jun-2023',2023,34343,25,1,
6845,'25-Jun-2023',2023,35766,25,1,
6846,'03-Jul-2023',2023,40691,25,24,
6847,'04-Jul-2023',2023,37395,25,24,
6848,'05-Jul-2023',2023,24108,25,24,
6849,'07-Jul-2023',2023,33886,25,9,
6850,'08-Jul-2023',2023,34568,25,9,
6851,'09-Jul-2023',2023,36050,25,9,
6852,'25-Jul-2023',2023,40014,25,20,
6853,'26-Jul-2023',2023,36142,25,20,
6854,'28-Jul-2023',2023,33755,25,4,
6855,'29-Jul-2023',2023,37470,25,4,
6856,'30-Jul-2023',2023,37026,25,4,
6857,'31-Jul-2023',2023,28404,25,1,
6858,'01-Aug-2023',2023,25806,25,1,
6859,'02-Aug-2023',2023,28956,25,1,
6860,'03-Aug-2023',2023,33087,25,1,
6861,'11-Aug-2023',2023,35689,25,28,
6862,'12-Aug-2023',2023,33112,25,28,
6863,'13-Aug-2023',2023,35648,25,28,
6864,'14-Aug-2023',2023,25748,25,27,
6865,'15-Aug-2023',2023,26322,25,27,
6866,'16-Aug-2023',2023,27510,25,27,
6867,'25-Aug-2023',2023,36511,25,2,
6868,'26-Aug-2023',2023,36798,25,2,
6869,'27-Aug-2023',2023,31047,25,2,
6870,'28-Aug-2023',2023,24581,25,7,
6871,'29-Aug-2023',2023,26078,25,7,
6872,'30-Aug-2023',2023,25140,25,7,
6873,'08-Sep-2023',2023,32448,25,9,
6874,'09-Sep-2023',2023,34290,25,9,
6875,'10-Sep-2023',2023,33781,25,9,
6876,'11-Sep-2023',2023,20705,25,8,
6877,'12-Sep-2023',2023,23541,25,8,
6878,'13-Sep-2023',2023,26218,25,8,
6879,'25-Sep-2023',2023,28557,25,23,
6880,'26-Sep-2023',2023,28183,25,23,
6881,'27-Sep-2023',2023,32151,25,23,
6882,'29-Sep-2023',2023,38159,25,14,
6883,'30-Sep-2023',2023,39253,25,14,
6884,'01-Oct-2023',2023,38359,25,14,
6885,'30-Mar-2023',2023,47649,26,29,
6886,'01-Apr-2023',2023,44461,26,29,
6887,'02-Apr-2023',2023,45525,26,29,
6888,'03-Apr-2023',2023,37689,26,2,
6889,'04-Apr-2023',2023,36501,26,2,
6890,'05-Apr-2023',2023,36300,26,2,
6891,'13-Apr-2023',2023,37805,26,22,
6892,'14-Apr-2023',2023,40637,26,22,
6893,'15-Apr-2023',2023,40042,26,22,
6894,'16-Apr-2023',2023,40346,26,22,
6895,'17-Apr-2023',2023,36405,26,1,
6896,'18-Apr-2023',2023,36028,26,1,
6897,'19-Apr-2023',2023,39068,26,1,
6898,'02-May-2023',2023,37048,26,13,
6899,'03-May-2023',2023,42148,26,13,
6900,'04-May-2023',2023,40508,26,13,
6901,'05-May-2023',2023,36359,26,10,
6902,'06-May-2023',2023,39512,26,10,
6903,'07-May-2023',2023,44465,26,10,
6904,'15-May-2023',2023,34548,26,16,
6905,'16-May-2023',2023,34655,26,16,
6906,'17-May-2023',2023,35433,26,16,
6907,'18-May-2023',2023,36982,26,14,
6908,'19-May-2023',2023,44774,26,14,
6909,'20-May-2023',2023,45177,26,14,
6910,'21-May-2023',2023,44721,26,14,
6911,'29-May-2023',2023,45911,26,12,
6912,'30-May-2023',2023,38406,26,12,
6913,'09-Jun-2023',2023,43238,26,7,
6914,'10-Jun-2023',2023,45246,26,7,
6915,'11-Jun-2023',2023,42445,26,7,
6916,'12-Jun-2023',2023,40886,26,25,
6917,'13-Jun-2023',2023,40917,26,25,
6918,'14-Jun-2023',2023,39165,26,25,
6919,'24-Jun-2023',2023,54662,26,5,
6920,'25-Jun-2023',2023,55565,26,5,
6921,'27-Jun-2023',2023,41512,26,11,
6922,'28-Jun-2023',2023,41452,26,11,
6923,'29-Jun-2023',2023,42504,26,11,
6924,'01-Jul-2023',2023,44237,26,19,
6925,'01-Jul-2023',2023,44846,26,19,
6926,'02-Jul-2023',2023,44676,26,19,
6927,'14-Jul-2023',2023,42042,26,30,
6928,'15-Jul-2023',2023,41900,26,30,
6929,'16-Jul-2023',2023,42626,26,30,
6930,'17-Jul-2023',2023,35619,26,15,
6931,'18-Jul-2023',2023,38490,26,15,
6932,'19-Jul-2023',2023,35906,26,15,
6933,'27-Jul-2023',2023,44584,26,5,
6934,'28-Jul-2023',2023,43424,26,5,
6935,'29-Jul-2023',2023,44877,26,5,
6936,'30-Jul-2023',2023,43670,26,5,
6937,'01-Aug-2023',2023,37162,26,17,
6938,'02-Aug-2023',2023,34332,26,17,
6939,'03-Aug-2023',2023,36949,26,17,
6940,'04-Aug-2023',2023,38559,26,9,
6941,'05-Aug-2023',2023,38121,26,9,
6942,'06-Aug-2023',2023,40051,26,9,
6943,'14-Aug-2023',2023,34793,26,20,
6944,'15-Aug-2023',2023,32528,26,20,
6945,'16-Aug-2023',2023,33146,26,20,
6946,'17-Aug-2023',2023,36155,26,18,
6947,'18-Aug-2023',2023,42076,26,18,
6948,'19-Aug-2023',2023,40303,26,18,
6949,'20-Aug-2023',2023,37470,26,18,
6950,'28-Aug-2023',2023,35917,26,23,
6951,'29-Aug-2023',2023,36851,26,23,
6952,'30-Aug-2023',2023,32583,26,23,
6953,'01-Sep-2023',2023,33842,26,22,
6954,'02-Sep-2023',2023,38276,26,22,
6955,'03-Sep-2023',2023,35856,26,22,
6956,'15-Sep-2023',2023,42166,26,21,
6957,'16-Sep-2023',2023,42817,26,21,
6958,'17-Sep-2023',2023,40996,26,21,
6959,'18-Sep-2023',2023,33176,26,16,
6960,'19-Sep-2023',2023,35760,26,16,
6961,'20-Sep-2023',2023,37008,26,16,
6962,'21-Sep-2023',2023,37105,26,16,
6963,'29-Sep-2023',2023,38964,26,7,
6964,'30-Sep-2023',2023,39923,26,7,
6965,'01-Oct-2023',2023,44614,26,7,
6966,'30-Mar-2023',2023,25025,27,10,
6967,'01-Apr-2023',2023,20204,27,10,
6968,'02-Apr-2023',2023,19425,27,10,
6969,'07-Apr-2023',2023,15980,27,20,
6970,'08-Apr-2023',2023,15880,27,20,
6971,'09-Apr-2023',2023,11159,27,20,
6972,'10-Apr-2023',2023,13470,27,4,
6973,'11-Apr-2023',2023,12649,27,4,
6974,'12-Apr-2023',2023,17136,27,4,
6975,'13-Apr-2023',2023,21175,27,4,
6976,'21-Apr-2023',2023,17973,27,6,
6977,'22-Apr-2023',2023,22333,27,6,
6978,'23-Apr-2023',2023,22702,27,6,
6979,'24-Apr-2023',2023,10611,27,11,
6980,'25-Apr-2023',2023,9916,27,11,
6981,'26-Apr-2023',2023,14168,27,11,
6982,'02-May-2023',2023,10325,27,22,
6983,'03-May-2023',2023,15247,27,22,
6984,'04-May-2023',2023,12418,27,22,
6985,'05-May-2023',2023,25007,27,19,
6986,'06-May-2023',2023,27078,27,19,
6987,'07-May-2023',2023,32142,27,19,
6988,'19-May-2023',2023,18961,27,16,
6989,'20-May-2023',2023,19954,27,16,
6990,'21-May-2023',2023,20193,27,16,
6991,'22-May-2023',2023,8857,27,29,
6992,'23-May-2023',2023,11906,27,29,
6993,'24-May-2023',2023,8699,27,29,
6994,'25-May-2023',2023,10736,27,29,
6995,'26-May-2023',2023,19715,27,14,
6996,'27-May-2023',2023,23443,27,14,
6997,'28-May-2023',2023,21043,27,14,
6998,'06-Jun-2023',2023,14689,27,17,
6999,'07-Jun-2023',2023,10846,27,17,
7000,'08-Jun-2023',2023,12584,27,17,
7001,'09-Jun-2023',2023,17447,27,28,
7002,'10-Jun-2023',2023,18932,27,28,
7003,'11-Jun-2023',2023,23069,27,28,
7004,'20-Jun-2023',2023,20906,27,3,
7005,'21-Jun-2023',2023,19493,27,3,
7006,'22-Jun-2023',2023,10436,27,12,
7007,'23-Jun-2023',2023,16189,27,12,
7008,'24-Jun-2023',2023,20884,27,12,
7009,'25-Jun-2023',2023,18442,27,12,
7010,'04-Jul-2023',2023,22665,27,21,
7011,'05-Jul-2023',2023,18208,27,21,
7012,'06-Jul-2023',2023,17060,27,21,
7013,'07-Jul-2023',2023,25025,27,2,
7014,'08-Jul-2023',2023,25025,27,2,
7015,'09-Jul-2023',2023,25025,27,2,
7016,'20-Jul-2023',2023,20203,27,3,
7017,'21-Jul-2023',2023,19703,27,3,
7018,'22-Jul-2023',2023,25025,27,3,
7019,'23-Jul-2023',2023,23440,27,3,
7020,'25-Jul-2023',2023,20508,27,15,
7021,'26-Jul-2023',2023,20971,27,15,
7022,'08-Aug-2023',2023,15522,27,26,
7023,'09-Aug-2023',2023,11203,27,26,
7024,'10-Aug-2023',2023,11990,27,26,
7025,'11-Aug-2023',2023,19625,27,8,
7026,'12-Aug-2023',2023,25025,27,8,
7027,'13-Aug-2023',2023,22163,27,8,
7028,'22-Aug-2023',2023,10235,27,9,
7029,'23-Aug-2023',2023,12001,27,9,
7030,'24-Aug-2023',2023,9972,27,9,
7031,'25-Aug-2023',2023,22679,27,19,
7032,'26-Aug-2023',2023,22943,27,19,
7033,'27-Aug-2023',2023,22624,27,19,
7034,'04-Sep-2023',2023,18302,27,4,
7035,'05-Sep-2023',2023,9119,27,4,
7036,'06-Sep-2023',2023,10100,27,4,
7037,'07-Sep-2023',2023,10060,27,24,
7038,'08-Sep-2023',2023,21243,27,24,
7039,'09-Sep-2023',2023,18008,27,24,
7040,'10-Sep-2023',2023,18230,27,24,
7041,'19-Sep-2023',2023,15176,27,13,
7042,'20-Sep-2023',2023,15145,27,13,
7043,'21-Sep-2023',2023,12966,27,13,
7044,'22-Sep-2023',2023,18538,27,29,
7045,'23-Sep-2023',2023,22655,27,29,
7046,'24-Sep-2023',2023,22472,27,29,
7047,'30-Mar-2023',2023,38387,28,21,
7048,'01-Apr-2023',2023,31916,28,21,
7049,'02-Apr-2023',2023,25823,28,21,
7050,'03-Apr-2023',2023,15867,28,3,
7051,'04-Apr-2023',2023,16268,28,3,
7052,'05-Apr-2023',2023,18560,28,3,
7053,'10-Apr-2023',2023,17430,28,12,
7054,'11-Apr-2023',2023,17760,28,12,
7055,'12-Apr-2023',2023,18380,28,12,
7056,'21-Apr-2023',2023,28775,28,20,
7057,'22-Apr-2023',2023,32388,28,20,
7058,'23-Apr-2023',2023,34916,28,20,
7059,'27-Apr-2023',2023,31325,28,19,
7060,'28-Apr-2023',2023,36341,28,19,
7061,'29-Apr-2023',2023,40027,28,19,
7062,'30-Apr-2023',2023,39078,28,19,
7063,'02-May-2023',2023,23086,28,1,
7064,'03-May-2023',2023,21427,28,1,
7065,'15-May-2023',2023,26791,28,2,
7066,'16-May-2023',2023,23246,28,2,
7067,'17-May-2023',2023,30035,28,2,
7068,'19-May-2023',2023,30819,28,9,
7069,'20-May-2023',2023,34443,28,9,
7070,'21-May-2023',2023,32733,28,9,
7071,'02-Jun-2023',2023,31685,28,24,
7072,'03-Jun-2023',2023,34435,28,24,
7073,'04-Jun-2023',2023,36495,28,24,
7074,'05-Jun-2023',2023,25161,28,26,
7075,'06-Jun-2023',2023,28151,28,26,
7076,'07-Jun-2023',2023,30251,28,26,
7077,'12-Jun-2023',2023,26667,28,13,
7078,'13-Jun-2023',2023,25832,28,13,
7079,'14-Jun-2023',2023,25406,28,13,
7080,'15-Jun-2023',2023,35092,28,13,
7081,'16-Jun-2023',2023,34308,28,29,
7082,'17-Jun-2023',2023,39383,28,29,
7083,'18-Jun-2023',2023,38515,28,29,
7084,'26-Jun-2023',2023,22320,28,10,
7085,'27-Jun-2023',2023,22805,28,10,
7086,'28-Jun-2023',2023,27192,28,10,
7087,'29-Jun-2023',2023,26977,28,10,
7088,'30-Jun-2023',2023,39174,28,11,
7089,'01-Jul-2023',2023,40380,28,11,
7090,'02-Jul-2023',2023,39580,28,11,
7091,'03-Jul-2023',2023,38936,28,11,
7092,'14-Jul-2023',2023,33863,28,8,
7093,'15-Jul-2023',2023,37730,28,8,
7094,'16-Jul-2023',2023,33957,28,8,
7095,'17-Jul-2023',2023,29901,28,27,
7096,'18-Jul-2023',2023,34677,28,27,
7097,'19-Jul-2023',2023,31591,28,27,
7098,'21-Jul-2023',2023,39808,28,14,
7099,'22-Jul-2023',2023,40738,28,14,
7100,'23-Jul-2023',2023,39632,28,14,
7101,'01-Aug-2023',2023,28988,28,6,
7102,'02-Aug-2023',2023,28735,28,6,
7103,'03-Aug-2023',2023,29804,28,6,
7104,'04-Aug-2023',2023,33362,28,15,
7105,'05-Aug-2023',2023,38583,28,15,
7106,'06-Aug-2023',2023,34569,28,15,
7107,'14-Aug-2023',2023,27743,28,13,
7108,'15-Aug-2023',2023,26166,28,13,
7109,'16-Aug-2023',2023,31004,28,13,
7110,'18-Aug-2023',2023,33797,28,16,
7111,'19-Aug-2023',2023,39578,28,16,
7112,'20-Aug-2023',2023,37138,28,16,
7113,'01-Sep-2023',2023,26940,28,17,
7114,'02-Sep-2023',2023,36555,28,17,
7115,'03-Sep-2023',2023,35531,28,17,
7116,'04-Sep-2023',2023,39181,28,11,
7117,'05-Sep-2023',2023,33678,28,11,
7118,'06-Sep-2023',2023,36417,28,11,
7119,'08-Sep-2023',2023,28203,28,20,
7120,'09-Sep-2023',2023,34166,28,20,
7121,'10-Sep-2023',2023,26189,28,20,
7122,'18-Sep-2023',2023,27375,28,4,
7123,'19-Sep-2023',2023,26617,28,4,
7124,'20-Sep-2023',2023,28519,28,4,
7125,'22-Sep-2023',2023,35431,28,24,
7126,'23-Sep-2023',2023,36900,28,24,
7127,'24-Sep-2023',2023,35412,28,24,
7128,'11-Apr-2023',2023,42053,29,10,
7129,'12-Apr-2023',2023,35300,29,10,
7130,'13-Apr-2023',2023,26192,29,10,
7131,'14-Apr-2023',2023,34822,29,27,
7132,'15-Apr-2023',2023,41679,29,27,
7133,'16-Apr-2023',2023,39179,29,27,
7134,'24-Apr-2023',2023,26293,29,6,
7135,'25-Apr-2023',2023,28917,29,6,
7136,'26-Apr-2023',2023,35069,29,6,
7137,'28-Apr-2023',2023,41414,29,24,
7138,'29-Apr-2023',2023,41475,29,24,
7139,'30-Apr-2023',2023,40158,29,24,
7140,'12-May-2023',2023,35047,29,2,
7141,'13-May-2023',2023,41341,29,2,
7142,'14-May-2023',2023,40895,29,2,
7143,'15-May-2023',2023,28810,29,19,
7144,'16-May-2023',2023,35112,29,19,
7145,'17-May-2023',2023,27431,29,19,
7146,'18-May-2023',2023,33290,29,19,
7147,'19-May-2023',2023,32485,29,3,
7148,'20-May-2023',2023,41611,29,3,
7149,'21-May-2023',2023,41643,29,3,
7150,'30-May-2023',2023,32930,29,16,
7151,'31-May-2023',2023,42205,29,16,
7152,'01-Jun-2023',2023,42059,29,16,
7153,'05-Jun-2023',2023,23982,29,11,
7154,'06-Jun-2023',2023,30079,29,11,
7155,'07-Jun-2023',2023,26724,29,11,
7156,'08-Jun-2023',2023,28284,29,11,
7157,'09-Jun-2023',2023,35222,29,17,
7158,'10-Jun-2023',2023,41990,29,17,
7159,'11-Jun-2023',2023,41673,29,17,
7160,'23-Jun-2023',2023,34988,29,20,
7161,'24-Jun-2023',2023,41720,29,20,
7162,'25-Jun-2023',2023,41069,29,20,
7163,'27-Jun-2023',2023,36004,29,25,
7164,'28-Jun-2023',2023,36685,29,25,
7165,'29-Jun-2023',2023,27761,29,25,
7166,'30-Jun-2023',2023,37218,29,4,
7167,'01-Jul-2023',2023,41813,29,4,
7168,'02-Jul-2023',2023,41455,29,4,
7169,'14-Jul-2023',2023,38617,29,1,
7170,'15-Jul-2023',2023,42328,29,1,
7171,'16-Jul-2023',2023,41794,29,1,
7172,'18-Jul-2023',2023,42680,29,23,
7173,'19-Jul-2023',2023,42948,29,23,
7174,'20-Jul-2023',2023,43196,29,23,
7175,'28-Jul-2023',2023,42106,29,13,
7176,'29-Jul-2023',2023,41997,29,13,
7177,'30-Jul-2023',2023,41810,29,13,
7178,'31-Jul-2023',2023,31122,29,3,
7179,'01-Aug-2023',2023,40691,29,3,
7180,'02-Aug-2023',2023,36924,29,3,
7181,'03-Aug-2023',2023,42672,29,3,
7182,'11-Aug-2023',2023,41814,29,5,
7183,'12-Aug-2023',2023,42585,29,5,
7184,'13-Aug-2023',2023,41960,29,5,
7185,'15-Aug-2023',2023,42615,29,21,
7186,'16-Aug-2023',2023,42701,29,21,
7187,'25-Aug-2023',2023,40755,29,8,
7188,'26-Aug-2023',2023,41924,29,8,
7189,'27-Aug-2023',2023,41978,29,8,
7190,'28-Aug-2023',2023,27940,29,30,
7191,'29-Aug-2023',2023,39722,29,30,
7192,'30-Aug-2023',2023,39303,29,30,
7193,'08-Sep-2023',2023,26493,29,12,
7194,'09-Sep-2023',2023,41443,29,12,
7195,'10-Sep-2023',2023,35275,29,12,
7196,'11-Sep-2023',2023,23451,29,28,
7197,'12-Sep-2023',2023,30479,29,28,
7198,'13-Sep-2023',2023,25495,29,28,
7199,'14-Sep-2023',2023,37594,29,28,
7200,'15-Sep-2023',2023,35680,29,4,
7201,'16-Sep-2023',2023,42276,29,4,
7202,'17-Sep-2023',2023,41876,29,4,
7203,'26-Sep-2023',2023,40454,29,19,
7204,'27-Sep-2023',2023,31923,29,19,
7205,'28-Sep-2023',2023,36657,29,19,
7206,'29-Sep-2023',2023,42394,29,27,
7207,'30-Sep-2023',2023,42097,29,27,
7208,'01-Oct-2023',2023,42058,29,27,
7209,'30-Mar-2023',2023,35756,30,2,
7210,'01-Apr-2023',2023,27529,30,2,
7211,'02-Apr-2023',2023,21440,30,2,
7212,'03-Apr-2023',2023,10754,30,27,
7213,'04-Apr-2023',2023,15272,30,27,
7214,'05-Apr-2023',2023,13836,30,27,
7215,'14-Apr-2023',2023,21367,30,8,
7216,'15-Apr-2023',2023,24909,30,8,
7217,'16-Apr-2023',2023,21929,30,8,
7218,'18-Apr-2023',2023,18747,30,3,
7219,'19-Apr-2023',2023,22598,30,3,
7220,'29-Apr-2023',2023,22090,30,22,
7221,'29-Apr-2023',2023,17482,30,22,
7222,'30-Apr-2023',2023,16898,30,22,
7223,'01-May-2023',2023,13722,30,5,
7224,'02-May-2023',2023,12504,30,5,
7225,'03-May-2023',2023,15903,30,5,
7226,'04-May-2023',2023,18577,30,5,
7227,'12-May-2023',2023,31904,30,18,
7228,'13-May-2023',2023,24336,30,18,
7229,'14-May-2023',2023,21507,30,18,
7230,'15-May-2023',2023,15220,30,18,
7231,'19-May-2023',2023,19985,30,10,
7232,'20-May-2023',2023,31721,30,10,
7233,'21-May-2023',2023,20580,30,10,
7234,'23-May-2023',2023,21438,30,23,
7235,'24-May-2023',2023,20388,30,23,
7236,'25-May-2023',2023,17524,30,23,
7237,'02-Jun-2023',2023,29827,30,21,
7238,'03-Jun-2023',2023,30959,30,21,
7239,'04-Jun-2023',2023,29546,30,21,
7240,'06-Jun-2023',2023,24743,30,1,
7241,'07-Jun-2023',2023,18180,30,1,
7242,'16-Jun-2023',2023,22379,30,15,
7243,'17-Jun-2023',2023,33334,30,15,
7244,'18-Jun-2023',2023,25339,30,15,
7245,'19-Jun-2023',2023,19997,30,26,
7246,'20-Jun-2023',2023,22223,30,26,
